Order_id,Order_date,Ship_date,Ship_mode,gender,ip_address,Customer_id,segment,City,State,Country,Category,Sub Category,Product Name,Quantity,Discount,Profit,Shipping Cost
932,10/21/2024,11/1/2024,Next-day,Female,228.125.87.84,7R35R31DQ14,Consumer,San Francisco,California,United States,Office Supplies,Sports Equipment,Artistic Abstract Painting,2,,-$1.78,3.92
933,4/9/2024,6/8/2024,Express,Female,10.213.169.205,5D65HG4FP10,Corporate,Mexico City,Distrito Federal,Mexico,Office Supplies,Home Decor,Whimsical Ceramic Mug,4,,$220.56,137.604
934,3/26/2024,9/15/2024,Next-day,Male,230.177.179.196,8P63YJ7ER39,Corporate,Nancy,Alsace-Champagne-Ardenne-Lorraine,France,Office Supplies,Pet Supplies,Quirky Cat Print Tote Bag,5,,$98.55,137.53
935,4/14/2024,1/17/2025,Express,Female,140.69.164.216,8H79P16PH02,Corporate,Surabaya,Jawa Timur,Indonesia,Office Supplies,Electronics,Boho Rattan Basket,7,,-$56.76,137.51
936,6/17/2024,9/3/2024,Economy,Female,243.128.133.74,9H14EG8JP24,Consumer,Busan,Busan,South Korea,Technology,Clothing,Timeless Pearl Necklace,3,,-$302.36,137.5
937,1/20/2025,6/7/2024,Standard,Male,126.2.32.119,4G62MW8GW55,Consumer,Bartlett,Tennessee,United States,Technology,Beauty Products,Glamorous Crystal Chandelier,8,,$10.01,3.12
938,1/7/2025,12/3/2024,Economy,Male,68.93.38.18,8TC4V51VG14,Corporate,Shaoxing,Zhejiang,China,Furniture,Clothing,Sleek Glass Water Pitcher,2,,$370.86,137.43
939,10/31/2024,9/8/2024,Next-day,Male,204.252.236.192,6JY6MX1CU69,Corporate,Dallas,Texas,United States,Office Supplies,Home Decor,Sophisticated Leather Laptop Sleeve,3,,$0.79,1.84
940,8/5/2024,2/1/2025,Standard,Genderqueer,193.79.64.34,4C19GE8DE43,Home Office,Holguín,Holguín,Cuba,Office Supplies,Home Decor,Charming Floral Tea Cup Set,5,,$73.47,137.399
941,1/11/2025,3/8/2024,Standard,Female,222.166.234.251,4TF8AY1NR75,Consumer,Korba,Chhattisgarh,India,Technology,Electronics,Minimalist Glass Vase,7,,$408.24,137.38
942,7/11/2024,3/12/2024,Economy,Female,35.104.78.47,6FX9CD5HW99,Home Office,Viterbo,Lazio,Italy,Technology,Outdoor Gear,Modern Hanging Plant Holder,6,,$840.78,137.15
943,1/16/2025,10/18/2024,Economy,Male,72.220.2.147,2D15DC0PK47,Corporate,Mecca,Makkah,Saudi Arabia,Office Supplies,Outdoor Gear,Vintage-Inspired Rotary Phone,10,,$20.10,137.14
944,4/18/2024,9/26/2024,Next-day,Male,83.176.125.73,6VX2ED1EW11,Corporate,Decatur,Alabama,United States,Office Supplies,Electronics,Classic Leather Passport Cover,3,,$6.87,1.54
945,8/9/2024,11/3/2024,Standard,Male,103.142.90.51,7C72C28GX57,Home Office,Gold Coast,Queensland,Australia,Office Supplies,Beauty Products,Trendy Succulent Planter,2,,-$0.05,137.04
946,7/7/2024,5/3/2024,Economy,Female,247.240.251.167,1N84QQ9FH50,Corporate,Carcassonne,Languedoc-Roussillon-Midi-Pyrénées,France,Furniture,Electronics,Vintage-Inspired Record Player,7,,$296.33,137.03
947,9/16/2024,4/14/2024,Express,Male,30.136.31.94,6MV2YX9MQ71,Home Office,Villach,Carinthia,Austria,Office Supplies,Beauty Products,Modern Marble Coaster Set,7,,$793.80,136.99
948,4/27/2024,9/10/2024,Express,Male,110.47.139.61,6F09ET8WR69,Corporate,Tlaquepaque,Jalisco,Mexico,Technology,Sports Equipment,Stylish Faux Fur Throw,6,,$160.63,136.943
949,7/1/2024,5/6/2024,Economy,Female,49.52.248.180,5P62QN2UW74,Corporate,Altamura,Apulia,Italy,Office Supplies,Clothing,Sleek Stainless Steel Water Bottle,7,,$120.33,136.93
950,12/8/2024,8/14/2024,Next-day,Male,194.29.66.141,2HD5PY6RQ45,Home Office,Quito,Pichincha,Ecuador,Furniture,Toys,Sleek Aluminum Water Bottle,5,,$228.68,136.908
951,2/23/2024,1/5/2025,Standard,Female,77.4.154.246,3TQ1YY2WE86,Consumer,Manila,National Capital,Philippines,Furniture,Kitchen Appliances,Rustic Woodland Wall Art,2,,-$153.02,136.9
952,5/2/2024,9/12/2024,Standard,Male,243.119.35.211,6YP1T21YJ70,Home Office,Reynosa,Tamaulipas,Mexico,Technology,Books,Timeless Pearl Drop Earrings,5,,$475.80,136.847
953,5/10/2024,11/4/2024,Express,Male,217.209.222.151,8N50WE7NC35,Corporate,Perth,Western Australia,Australia,Office Supplies,Kitchen Appliances,Whimsical Starburst Wall Art,3,,$146.09,136.79
954,4/11/2024,11/27/2024,Next-day,Female,248.153.179.199,7G88CH8KP00,Corporate,Toronto,Ontario,Canada,Technology,Home Decor,Minimalist Glass Vase,2,,$488.10,109.66
955,2/20/2024,4/8/2024,Express,Female,58.73.116.104,5TP2DN6FJ42,Home Office,Ezhou,Hubei,China,Office Supplies,Home Decor,Glamorous Gold Bar Cart,4,,$455.76,136.64
956,7/25/2024,2/13/2025,Next-day,Male,111.163.118.180,1F66F48QW82,Corporate,Escuintla,Escuintla,Guatemala,Office Supplies,Beauty Products,Bohemian Fringe Hammock,9,,$710.28,136.62
957,9/2/2024,5/31/2024,Standard,Female,97.159.199.106,3WV3K65NM36,Corporate,Detroit,Michigan,United States,Furniture,Beauty Products,Quirky Pop Art Print,4,,$98.52,40.32
958,12/17/2024,8/29/2024,Standard,Female,223.95.97.239,9RF4PY8GR46,Consumer,Bhilai,Chhattisgarh,India,Technology,Electronics,Retro Vintage Film Camera,7,,$301.14,136.46
959,10/17/2024,9/29/2024,Economy,Male,73.110.160.114,8W40AW0RH49,Consumer,Mangalore,Karnataka,India,Office Supplies,Sports Equipment,Charming Floral Tea Towel,3,,$344.07,136.45
960,12/5/2024,6/24/2024,Express,Female,42.130.80.34,8HV5H16VY97,Consumer,Agra,Uttar Pradesh,India,Technology,Home Decor,Whimsical Unicorn Night Light,9,,$91.53,136.4
961,4/2/2024,7/11/2024,Next-day,Male,154.221.180.204,7M40M64RU41,Home Office,Gujranwala,Punjab,Pakistan,Office Supplies,Pet Supplies,Funky Retro Wall Clock,13,,-$0.20,136.38
962,10/5/2024,8/27/2024,Next-day,Female,87.95.197.20,4VY9F10GM20,Consumer,Jena,Thuringia,Germany,Office Supplies,Pet Supplies,Edgy Skull Print Throw Blanket,3,,$155.17,136.35
963,10/31/2024,12/12/2024,Standard,Male,149.213.16.166,6XN3VG4XK28,Consumer,Oxford,England,United Kingdom,Technology,Sports Equipment,Bold Geometric Area Rug,2,,$267.30,136.32
964,10/8/2024,10/21/2024,Economy,Male,207.105.243.159,2CP7C74JA15,Corporate,Anantapur,Andhra Pradesh,India,Office Supplies,Books,Eclectic Patchwork Quilt,3,,$83.52,136.27
965,8/5/2024,3/31/2024,Next-day,Male,184.162.136.54,3WP7DG4WG58,Consumer,Detroit,Michigan,United States,Technology,Clothing,Retro Polaroid Camera,3,,$163.19,20.91
966,5/3/2024,12/22/2024,Standard,Female,35.85.254.139,4MV4F44VX21,Corporate,Springfield,Missouri,United States,Office Supplies,Pet Supplies,Chic Marble Coaster Set,1,,$47.73,20.26
967,2/18/2024,4/6/2024,Standard,Male,179.193.57.153,3A36PX5MD87,Home Office,Detroit,Michigan,United States,Office Supplies,Toys,Timeless Diamond Stud Earrings,3,,$58.79,17.37
968,10/10/2024,4/25/2024,Next-day,Female,16.83.245.182,7E70HX1JD47,Home Office,Qom,Qom,Iran,Technology,Kitchen Appliances,Chic Rose Gold Earrings,1,,$287.85,136.02
969,3/13/2024,10/11/2024,Economy,Male,27.127.137.172,6U98KV6EX89,Home Office,Jiaozuo,Henan,China,Technology,Books,Sleek Glass Water Pitcher,7,,$145.95,135.99
970,1/5/2025,8/14/2024,Next-day,Male,177.1.235.220,4MY1HM6MH40,Consumer,Albany,Western Australia,Australia,Office Supplies,Kitchen Appliances,Art Deco Velvet Armchair,6,,$9.97,135.97
971,1/15/2025,10/3/2024,Next-day,Male,238.60.216.239,1EW2K90QW15,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Technology,Home Decor,Glamorous Crystal Chandelier,8,,$331.92,135.89
972,5/15/2024,6/19/2024,Standard,Male,153.92.204.180,8X11V06DD12,Consumer,Elx,Valenciana,Spain,Technology,Electronics,Sophisticated Leather Journal,6,,$320.94,135.88
973,4/29/2024,10/1/2024,Economy,Female,188.230.176.42,8HT8HE2XU63,Home Office,Springfield,Missouri,United States,Furniture,Home Decor,Charming Floral Tea Towel,3,,$4.86,14.44
974,12/16/2024,2/26/2024,Express,Male,176.162.223.177,2XR2AR6RX02,Consumer,Portsmouth,England,United Kingdom,Office Supplies,Clothing,Chic Linen Table Runner,7,,$583.17,135.82
975,9/13/2024,5/10/2024,Next-day,Polygender,164.16.181.207,3YU0UN7JN01,Corporate,Viterbo,Lazio,Italy,Furniture,Outdoor Gear,Minimalist Glass Vase,3,,$273.51,135.64
976,1/19/2025,6/2/2024,Express,Male,163.124.33.31,2JW6A49QY54,Home Office,Hildesheim,Lower Saxony,Germany,Technology,Beauty Products,Stylish Enamel Pin Set,7,,$158.53,135.6
977,3/7/2024,9/14/2024,Standard,Genderqueer,93.203.0.162,6AM3QW9HH24,Home Office,Springfield,Missouri,United States,Furniture,Sports Equipment,Vintage-Inspired Globe Bar Cart,8,,$25.40,6.4
978,5/8/2024,4/25/2024,Express,Male,138.208.93.205,7VM1R74HM41,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Technology,Outdoor Gear,Edgy Leather Cuff Bracelet,9,,$836.12,135.5
979,2/29/2024,7/9/2024,Standard,Female,183.238.222.61,7UK8H06MU09,Home Office,Lusaka,Lusaka,Zambia,Furniture,Outdoor Gear,Bold Geometric Area Rug,2,,$407.10,135.43
980,10/7/2024,3/2/2024,Next-day,Female,3.184.214.65,5R78V46DG33,Consumer,Managua,Managua,Nicaragua,Technology,Pet Supplies,Cozy Knit Throw Pillow,5,,$17.30,135.404
981,6/8/2024,3/9/2024,Standard,Male,206.142.198.48,9U30JM6DM01,Home Office,Orizaba,Veracruz,Mexico,Office Supplies,Electronics,Trendy Canvas Tote Bag,5,,$123.02,135.304
982,7/12/2024,12/19/2024,Economy,Female,226.1.244.65,5EN6Q90QY68,Consumer,Sunderland,England,United Kingdom,Furniture,Home Decor,Eclectic Woven Throw Blanket,13,,"$1,216.02",135.25
983,6/6/2024,5/11/2024,Economy,Female,206.249.136.33,8P60DW7NV62,Corporate,Al Mahallah al Kubra,Al Gharbiyah,Egypt,Furniture,Pet Supplies,Modern Marble Coaster Set,2,,$235.80,135.23
984,4/25/2024,3/18/2024,Express,Male,24.200.171.96,2DR8JT4TG77,Home Office,La Plata,Provincia de Buenos Aires,Argentina,Office Supplies,Books,Minimalist Desk Organizer,5,,-$463.26,135.206
985,4/11/2024,10/1/2024,Next-day,Male,3.64.70.152,5AA3VP3EE66,Corporate,Ninghai,Shandong,China,Office Supplies,Beauty Products,Cozy Knit Throw Pillow,3,,$8.91,135.18
986,5/1/2024,12/24/2024,Express,Male,91.93.40.230,5A00KN0FW08,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Office Supplies,Outdoor Gear,Retro Vinyl Record Storage,2,,$121.83,135.153
987,7/26/2024,6/30/2024,Express,Female,178.233.11.243,4YY8H22TA04,Corporate,Macapá,Amapá,Brazil,Furniture,Home Decor,Art Deco Brass Candle Holder,5,,$160.02,135.15
988,11/16/2024,8/16/2024,Next-day,Male,187.177.144.12,9XD8NP5XQ33,Home Office,Zigong,Sichuan,China,Technology,Home Decor,Coastal Seashell Decor,2,,$218.82,134.97
989,5/13/2024,11/2/2024,Express,Female,130.123.129.30,1W75DG5VV59,Corporate,Landskrona,Skåne,Sweden,Office Supplies,Outdoor Gear,Timeless Pearl Drop Earrings,5,,-$212.18,134.8
990,3/16/2024,6/22/2024,Economy,Male,181.140.203.65,6YK2QF6CN57,Corporate,Wellington,Wellington,New Zealand,Office Supplies,Kitchen Appliances,Charming Floral Tea Towel,2,,$282.42,134.69
991,5/19/2024,10/19/2024,Economy,Female,150.110.181.209,9YK4EW5UX85,Home Office,Helsinki,Uusimaa,Finland,Technology,Clothing,Eclectic Moroccan Pouf,3,,$383.22,134.68
992,12/19/2024,11/18/2024,Economy,Male,198.135.35.36,2J84VK9XM07,Home Office,Middletown,Connecticut,United States,Technology,Toys,Modern Hanging Plant Holder,2,,$9.89,6.23
993,1/30/2025,2/24/2024,Next-day,Male,108.126.6.7,8NM6G36YN64,Home Office,Springfield,Missouri,United States,Furniture,Pet Supplies,Artistic Ceramic Sculpture,3,,$10.09,2.58
994,8/11/2024,11/16/2024,Express,Male,224.168.243.220,1NG8QA5CP11,Consumer,Townsville,Queensland,Australia,Office Supplies,Outdoor Gear,Dainty Silver Charm Bracelet,6,,$638.46,134.63
995,5/10/2024,3/10/2024,Express,Male,171.231.130.32,5QA1JF9EM94,Corporate,Budapest,Budapest,Hungary,Office Supplies,Sports Equipment,Industrial Pipe Coat Rack,1,,$159.87,134.59
996,11/11/2024,11/12/2024,Next-day,Female,11.67.204.77,3M32TC1EC31,Home Office,Mejicanos,San Salvador,El Salvador,Furniture,Sports Equipment,Chic Rose Gold Earrings,5,,$22.20,134.58
997,8/22/2024,9/29/2024,Standard,Male,176.56.191.42,9XW3N74MM79,Home Office,Pune,Maharashtra,India,Office Supplies,Electronics,Coastal Seashell Jewelry Box,5,,$217.95,134.52
998,3/14/2024,9/12/2024,Next-day,Female,87.201.22.232,7W02F16YT37,Home Office,Bath,England,United Kingdom,Furniture,Clothing,Cozy Cable Knit Blanket,4,,$280.32,134.48
999,4/30/2024,11/23/2024,Express,Male,137.149.29.226,5PM2XJ1DC65,Consumer,Lome,Maritime,Togo,Technology,Pet Supplies,Modern Hanging Plant Holder,2,,$43.44,134.39
1000,1/20/2025,2/22/2024,Next-day,Male,152.53.51.102,9VC9U93CN78,Home Office,Detroit,Michigan,United States,Office Supplies,Pet Supplies,Quirky Pop Art Print,2,,$5.66,1.53
